trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
OCESN6206F2192825:2023-08-29T11:49:37Z,15:08:00,15:11:00,StopPoint:OCETGV INOUI-87781278,3,,0,0,
OCESN6206F2192825:2023-08-29T11:49:37Z,15:24:00,15:27:00,StopPoint:OCETGV INOUI-87773200,4,,0,0,
OCESN6206F2192825:2023-08-29T11:49:37Z,15:43:00,15:50:00,StopPoint:OCETGV INOUI-87773002,5,,0,0,
OCESN6206F2192825:2023-08-29T11:49:37Z,16:15:00,16:19:00,StopPoint:OCETGV INOUI-87775007,6,,0,0,
OCESN6206F2192825:2023-08-29T11:49:37Z,17:01:00,17:04:00,StopPoint:OCETGV INOUI-87763029,7,,0,0,
OCESN6206F2192825:2023-08-29T11:49:37Z,19:18:00,19:18:00,StopPoint:OCETGV INOUI-87686006,8,,1,0,
OCESN6206F2199442:2023-08-29T11:49:37Z,15:50:00,15:50:00,StopPoint:OCETGV INOUI-87773002,0,,0,1,
OCESN6206F2199442:2023-08-29T11:49:37Z,16:15:00,16:19:00,StopPoint:OCETGV INOUI-87775007,1,,0,0,
OCESN6206F2199442:2023-08-29T11:49:37Z,17:01:00,17:04:00,StopPoint:OCETGV INOUI-87763029,2,,0,0,
OCESN6206F2199442:2023-08-29T11:49:37Z,19:18:00,19:18:00,StopPoint:OCETGV INOUI-87686006,3,,1,0,
OCESN6206F2262912:2023-10-03T00:24:35Z,14:04:00,14:04:00,StopPoint:OCETGV INOUI-87784009,0,,0,1,
OCESN6206F2262912:2023-10-03T00:24:35Z,14:38:00,14:41:00,StopPoint:OCETGV INOUI-87781104,1,,0,0,
OCESN6206F2262912:2023-10-03T00:24:35Z,14:54:00,14:57:00,StopPoint:OCETGV INOUI-87781005,2,,0,0,
OCESN6206F2262912:2023-10-03T00:24:35Z,15:08:00,15:11:00,StopPoint:OCETGV INOUI-87781278,3,,0,0,
OCESN6206F2262912:2023-10-03T00:24:35Z,15:24:00,15:27:00,StopPoint:OCETGV INOUI-87773200,4,,0,0,
OCESN6206F2262912:2023-10-03T00:24:35Z,15:43:00,15:50:00,StopPoint:OCETGV INOUI-87773002,5,,0,0,
OCESN6206F2262912:2023-10-03T00:24:35Z,16:15:00,16:19:00,StopPoint:OCETGV INOUI-87775007,6,,0,0,
OCESN6206F2262912:2023-10-03T00:24:35Z,17:01:00,17:04:00,StopPoint:OCETGV INOUI-87763029,7,,0,0,
OCESN6206F2262912:2023-10-03T00:24:35Z,19:18:00,19:18:00,StopPoint:OCETGV INOUI-87686006,8,,1,0,
OCESN6206F2364007:2023-08-29T11:49:37Z,15:50:00,15:50:00,StopPoint:OCETGV INOUI-87773002,0,,0,1,
OCESN6206F2364007:2023-08-29T11:49:37Z,16:15:00,16:18:00,StopPoint:OCETGV INOUI-87775007,1,,0,0,
OCESN6206F2364007:2023-08-29T11:49:37Z,17:00:00,17:03:00,StopPoint:OCETGV INOUI-87763029,2,,0,0,
OCESN6206F2364007:2023-08-29T11:49:37Z,19:18:00,19:18:00,StopPoint:OCETGV INOUI-87686006,3,,1,0,
OCESN6206F2364008:2023-08-29T11:49:37Z,15:50:00,15:50:00,StopPoint:OCETGV INOUI-87773002,0,,0,1,
OCESN6206F2364008:2023-08-29T11:49:37Z,16:15:00,16:18:00,StopPoint:OCETGV INOUI-87775007,1,,0,0,
OCESN6206F2364008:2023-08-29T11:49:37Z,17:00:00,17:03:00,StopPoint:OCETGV INOUI-87763029,2,,0,0,
OCESN6206F2364008:2023-08-29T11:49:37Z,19:18:00,19:18:00,StopPoint:OCETGV INOUI-87686006,3,,1,0,
OCESN6206F2395439:2023-08-29T11:49:37Z,15:50:00,15:50:00,StopPoint:OCETGV INOUI-87773002,0,,0,1,
OCESN6206F2395439:2023-08-29T11:49:37Z,16:15:00,16:19:00,StopPoint:OCETGV INOUI-87775007,1,,0,0,
OCESN6206F2395439:2023-08-29T11:49:37Z,17:03:00,17:06:00,StopPoint:OCETGV INOUI-87763029,2,,0,0,
OCESN6206F2395439:2023-08-29T11:49:37Z,19:18:00,19:18:00,StopPoint:OCETGV INOUI-87686006,3,,1,0,
OCESN6206F2395440:2023-08-29T11:49:37Z,15:50:00,15:50:00,StopPoint:OCETGV INOUI-87773002,0,,0,1,
OCESN6206F2395440:2023-08-29T11:49:37Z,16:15:00,16:19:00,StopPoint:OCETGV INOUI-87775007,1,,0,0,
OCESN6206F2395440:2023-08-29T11:49:37Z,17:03:00,17:06:00,StopPoint:OCETGV INOUI-87763029,2,,0,0,
OCESN6206F2395440:2023-08-29T11:49:37Z,19:18:00,19:18:00,StopPoint:OCETGV INOUI-87686006,3,,1,0,
OCESN6206F2693708:2023-10-12T00:48:35Z,15:50:00,15:50:00,StopPoint:OCETGV INOUI-87773002,0,,0,1,
OCESN6206F2693708:2023-10-12T00:48:35Z,16:15:00,16:19:00,StopPoint:OCETGV INOUI-87775007,1,,0,0,
OCESN6206F2693708:2023-10-12T00:48:35Z,17:01:00,17:04:00,StopPoint:OCETGV INOUI-87763029,2,,0,0,
OCESN6206F2693708:2023-10-12T00:48:35Z,19:18:00,19:18:00,StopPoint:OCETGV INOUI-87686006,3,,1,0,
OCESN6206F2693709:2023-10-12T00:48:35Z,15:50:00,15:50:00,StopPoint:OCETGV INOUI-87773002,0,,0,1,
OCESN6206F2693709:2023-10-12T00:48:35Z,16:15:00,16:19:00,StopPoint:OCETGV INOUI-87775007,1,,0,0,
OCESN6206F2693709:2023-10-12T00:48:35Z,17:01:00,17:04:00,StopPoint:OCETGV INOUI-87763029,2,,0,0,
OCESN6206F2693709:2023-10-12T00:48:35Z,19:18:00,19:18:00,StopPoint:OCETGV INOUI-87686006,3,,1,0,
OCESN6214F2017819:2023-10-10T00:42:10Z,12:48:00,12:48:00,StopPoint:OCETGV INOUI-87773002,0,,0,1,
OCESN6214F2017819:2023-10-10T00:42:10Z,13:13:00,13:17:00,StopPoint:OCETGV INOUI-87775007,1,,0,0,
OCESN6214F2017819:2023-10-10T00:42:10Z,14:04:00,14:07:00,StopPoint:OCETGV INOUI-87763029,2,,0,0,
OCESN6214F2017819:2023-10-10T00:42:10Z,16:18:00,16:18:00,StopPoint:OCETGV INOUI-87686006,3,,1,0,
OCESN6221F2084861:2023-10-13T00:46:55Z,07:42:00,07:42:00,StopPoint:OCETGV INOUI-87686006,0,,0,1,
OCESN6221F2084861:2023-10-13T00:46:55Z,09:55:00,09:58:00,StopPoint:OCETGV INOUI-87763029,1,,0,0,
OCESN6221F2084861:2023-10-13T00:46:55Z,10:42:00,10:46:00,StopPoint:OCETGV INOUI-87775007,2,,0,0,
OCESN6221F2084861:2023-10-13T00:46:55Z,11:11:00,11:11:00,StopPoint:OCETGV INOUI-87773002,3,,1,0,
OCESN6221F2210588:2023-10-12T00:48:35Z,07:42:00,07:42:00,StopPoint:OCETGV INOUI-87686006,0,,0,1,
OCESN6221F2210588:2023-10-12T00:48:35Z,09:53:00,09:56:00,StopPoint:OCETGV INOUI-87763029,1,,0,0,
OCESN6221F2210588:2023-10-12T00:48:35Z,10:42:00,10:46:00,StopPoint:OCETGV INOUI-87775007,2,,0,0,
OCESN6221F2210588:2023-10-12T00:48:35Z,11:11:00,11:17:00,StopPoint:OCETGV INOUI-87773002,3,,0,0,
OCESN6221F2210588:2023-10-12T00:48:35Z,11:31:00,11:34:00,StopPoint:OCETGV INOUI-87773200,4,,0,0,
OCESN6221F2210588:2023-10-12T00:48:35Z,11:48:00,11:51:00,StopPoint:OCETGV INOUI-87781278,5,,0,0,
OCESN6221F2210588:2023-10-12T00:48:35Z,12:03:00,12:06:00,StopPoint:OCETGV INOUI-87781005,6,,0,0,
OCESN6221F2210588:2023-10-12T00:48:35Z,12:19:00,12:22:00,StopPoint:OCETGV INOUI-87781104,7,,0,0,
OCESN6221F2210588:2023-10-12T00:48:35Z,12:56:00,12:56:00,StopPoint:OCETGV INOUI-87784009,8,,1,0,
OCESN6221F2210589:2023-10-02T00:28:07Z,07:42:00,07:42:00,StopPoint:OCETGV INOUI-87686006,0,,0,1,
OCESN6221F2210589:2023-10-02T00:28:07Z,09:53:00,09:56:00,StopPoint:OCETGV INOUI-87763029,1,,0,0,
OCESN6221F2210589:2023-10-02T00:28:07Z,10:42:00,10:46:00,StopPoint:OCETGV INOUI-87775007,2,,0,0,
OCESN6221F2210589:2023-10-02T00:28:07Z,11:11:00,11:17:00,StopPoint:OCETGV INOUI-87773002,3,,0,0,
OCESN6221F2210589:2023-10-02T00:28:07Z,11:31:00,11:34:00,StopPoint:OCETGV INOUI-87773200,4,,0,0,
OCESN6221F2210589:2023-10-02T00:28:07Z,11:48:00,11:51:00,StopPoint:OCETGV INOUI-87781278,5,,0,0,
OCESN6221F2210589:2023-10-02T00:28:07Z,12:03:00,12:06:00,StopPoint:OCETGV INOUI-87781005,6,,0,0,
OCESN6221F2210589:2023-10-02T00:28:07Z,12:20:00,12:23:00,StopPoint:OCETGV INOUI-87781104,7,,0,0,
OCESN6221F2210589:2023-10-02T00:28:07Z,12:56:00,12:56:00,StopPoint:OCETGV INOUI-87784009,8,,1,0,
OCESN6221F2227975:2023-08-29T11:49:37Z,07:42:00,07:42:00,StopPoint:OCETGV INOUI-87686006,0,,0,1,
OCESN6221F2227975:2023-08-29T11:49:37Z,09:55:00,09:58:00,StopPoint:OCETGV INOUI-87763029,1,,0,0,
OCESN6221F2227975:2023-08-29T11:49:37Z,10:42:00,10:46:00,StopPoint:OCETGV INOUI-87775007,2,,0,0,
OCESN6221F2227975:2023-08-29T11:49:37Z,11:11:00,11:11:00,StopPoint:OCETGV INOUI-87773002,3,,1,0,
OCESN6221F2233569:2023-08-29T11:49:37Z,07:42:00,07:42:00,StopPoint:OCETGV INOUI-87686006,0,,0,1,
OCESN6221F2233569:2023-08-29T11:49:37Z,09:55:00,09:58:00,StopPoint:OCETGV INOUI-87763029,1,,0,0,
OCESN6221F2233569:2023-08-29T11:49:37Z,10:42:00,10:46:00,StopPoint:OCETGV INOUI-87775007,2,,0,0,
OCESN6221F2233569:2023-08-29T11:49:37Z,11:11:00,11:11:00,StopPoint:OCETGV INOUI-87773002,3,,1,0,
OCESN6221F2239968:2023-08-29T11:49:37Z,07:42:00,07:42:00,StopPoint:OCETGV INOUI-87686006,0,,0,1,
OCESN6221F2239968:2023-08-29T11:49:37Z,09:53:00,09:56:00,StopPoint:OCETGV INOUI-87763029,1,,0,0,
OCESN6221F2239968:2023-08-29T11:49:37Z,10:42:00,10:46:00,StopPoint:OCETGV INOUI-87775007,2,,0,0,
OCESN6221F2239968:2023-08-29T11:49:37Z,11:11:00,11:17:00,StopPoint:OCETGV INOUI-87773002,3,,0,0,
OCESN6221F2239968:2023-08-29T11:49:37Z,11:31:00,11:34:00,StopPoint:OCETGV INOUI-87773200,4,,0,0,
OCESN6221F2239968:2023-08-29T11:49:37Z,11:48:00,11:51:00,StopPoint:OCETGV INOUI-87781278,5,,0,0,
OCESN6221F2239968:2023-08-29T11:49:37Z,12:03:00,12:06:00,StopPoint:OCETGV INOUI-87781005,6,,0,0,
OCESN6221F2239968:2023-08-29T11:49:37Z,12:20:00,12:23:00,StopPoint:OCETGV INOUI-87781104,7,,0,0,
OCESN6221F2239968:2023-08-29T11:49:37Z,12:56:00,12:56:00,StopPoint:OCETGV INOUI-87784009,8,,1,0,
OCESN6221F2371727:2023-08-29T11:49:37Z,07:42:00,07:42:00,StopPoint:OCETGV INOUI-87686006,0,,0,1,
OCESN6221F2371727:2023-08-29T11:49:37Z,09:53:00,09:56:00,StopPoint:OCETGV INOUI-87763029,1,,0,0,
OCESN6221F2371727:2023-08-29T11:49:37Z,10:42:00,10:46:00,StopPoint:OCETGV INOUI-87775007,2,,0,0,
OCESN6221F2371727:2023-08-29T11:49:37Z,11:11:00,11:11:00,StopPoint:OCETGV INOUI-87773002,3,,1,0,
OCESN6221F2398012:2023-08-29T11:49:37Z,07:42:00,07:42:00,StopPoint:OCETGV INOUI-87686006,0,,0,1,
OCESN6221F2398012:2023-08-29T11:49:37Z,09:53:00,09:56:00,StopPoint:OCETGV INOUI-87763029,1,,0,0,
OCESN6221F2398012:2023-08-29T11:49:37Z,10:42:00,10:46:00,StopPoint:OCETGV INOUI-87775007,2,,0,0,
OCESN6221F2398012:2023-08-29T11:49:37Z,11:11:00,11:11:00,StopPoint:OCETGV INOUI-87773002,3,,1,0,
OCESN6221F2398013:2023-08-29T11:49:37Z,07:42:00,07:42:00,StopPoint:OCETGV INOUI-87686006,0,,0,1,
OCESN6221F2398013:2023-08-29T11:49:37Z,09:53:00,09:56:00,StopPoint:OCETGV INOUI-87763029,1,,0,0,
OCESN6221F2398013:2023-08-29T11:49:37Z,10:42:00,10:46:00,StopPoint:OCETGV INOUI-87775007,2,,0,0,
OCESN6221F2398013:2023-08-29T11:49:37Z,11:11:00,11:11:00,StopPoint:OCETGV INOUI-87773002,3,,1,0,
OCESN6221F2695467:2023-10-12T00:48:35Z,07:42:00,07:42:00,StopPoint:OCETGV INOUI-87686006,0,,0,1,
OCESN6221F2695467:2023-10-12T00:48:35Z,09:53:00,09:56:00,StopPoint:OCETGV INOUI-87763029,1,,0,0,
OCESN6221F2695467:2023-10-12T00:48:35Z,10:42:00,10:46:00,StopPoint:OCETGV INOUI-87775007,2,,0,0,
OCESN6221F2695467:2023-10-12T00:48:35Z,11:11:00,11:17:00,StopPoint:OCETGV INOUI-87773002,3,,0,0,
OCESN6221F2695467:2023-10-12T00:48:35Z,11:31:00,11:34:00,StopPoint:OCETGV INOUI-87773200,4,,0,0,
OCESN6221F2695467:2023-10-12T00:48:35Z,11:48:00,11:51:00,StopPoint:OCETGV INOUI-87781278,5,,0,0,
OCESN6221F2695467:2023-10-12T00:48:35Z,12:03:00,12:06:00,StopPoint:OCETGV INOUI-87781005,6,,0,0,
OCESN6221F2695467:2023-10-12T00:48:35Z,12:19:00,12:22:00,StopPoint:OCETGV INOUI-87781104,7,,0,0,
OCESN6221F2695467:2023-10-12T00:48:35Z,12:56:00,12:56:00,StopPoint:OCETGV INOUI-87784009,8,,1,0,
OCESN6221F2695468:2023-10-12T00:48:35Z,07:42:00,07:42:00,StopPoint:OCETGV INOUI-87686006,0,,0,1,
OCESN6221F2695468:2023-10-12T00:48:35Z,09:55:00,09:58:00,StopPoint:OCETGV INOUI-87763029,1,,0,0,
OCESN6221F2695468:2023-10-12T00:48:35Z,10:42:00,10:46:00,StopPoint:OCETGV INOUI-87775007,2,,0,0,
OCESN6221F2695468:2023-10-12T00:48:35Z,11:11:00,11:11:00,StopPoint:OCETGV INOUI-87773002,3,,1,0,
OCESN6223F2240085:2023-08-29T11:49:37Z,16:56:00,16:56:00,StopPoint:OCETGV INOUI-87686006,0,,0,1,
OCESN6223F2240085:2023-08-29T11:49:37Z,19:05:00,19:16:00,StopPoint:OCETGV INOUI-87763029,1,,0,0,
OCESN6223F2240085:2023-08-29T11:49:37Z,19:59:00,20:03:00,StopPoint:OCETGV INOUI-87775007,2,,0,0,
OCESN6223F2240085:2023-08-29T11:49:37Z,20:29:00,20:29:00,StopPoint:OCETGV INOUI-87773002,3,,1,0,
OCESN6223F2306212:2023-10-09T00:43:50Z,16:56:00,16:56:00,StopPoint:OCETGV INOUI-87686006,0,,0,1,
OCESN6223F2306212:2023-10-09T00:43:50Z,19:05:00,19:16:00,StopPoint:OCETGV INOUI-87763029,1,,0,0,
OCESN6223F2306212:2023-10-09T00:43:50Z,19:59:00,20:03:00,StopPoint:OCETGV INOUI-87775007,2,,0,0,
OCESN6223F2306212:2023-10-09T00:43:50Z,20:29:00,20:29:00,StopPoint:OCETGV INOUI-87773002,3,,1,0,
OCESN6223F2306213:2023-10-09T00:43:50Z,16:56:00,16:56:00,StopPoint:OCETGV INOUI-87686006,0,,0,1,
OCESN6223F2306213:2023-10-09T00:43:50Z,19:05:00,19:16:00,StopPoint:OCETGV INOUI-87763029,1,,0,0,
OCESN6223F2306213:2023-10-09T00:43:50Z,19:59:00,20:03:00,StopPoint:OCETGV INOUI-87775007,2,,0,0,
OCESN6223F2306213:2023-10-09T00:43:50Z,20:29:00,20:29:00,StopPoint:OCETGV INOUI-87773002,3,,1,0,
OCESN6223F2347999:2023-10-09T00:43:50Z,16:56:00,16:56:00,StopPoint:OCETGV INOUI-87686006,0,,0,1,
OCESN6223F2347999:2023-10-09T00:43:50Z,19:05:00,19:16:00,StopPoint:OCETGV INOUI-87763029,1,,0,0,
OCESN6223F2347999:2023-10-09T00:43:50Z,19:59:00,20:03:00,StopPoint:OCETGV INOUI-87775007,2,,0,0,
OCESN6223F2347999:2023-10-09T00:43:50Z,20:29:00,20:29:00,StopPoint:OCETGV INOUI-87773002,3,,1,0,
OCESN6223F2348001:2023-10-09T00:43:50Z,16:56:00,16:56:00,StopPoint:OCETGV INOUI-87686006,0,,0,1,
OCESN6223F2348001:2023-10-09T00:43:50Z,19:05:00,19:16:00,StopPoint:OCETGV INOUI-87763029,1,,0,0,
OCESN6223F2348001:2023-10-09T00:43:50Z,19:59:00,20:03:00,StopPoint:OCETGV INOUI-87775007,2,,0,0,
OCESN6223F2348001:2023-10-09T00:43:50Z,20:29:00,20:29:00,StopPoint:OCETGV INOUI-87773002,3,,1,0,
OCESN6223F2348002:2023-10-09T00:43:50Z,16:56:00,16:56:00,StopPoint:OCETGV INOUI-87686006,0,,0,1,
OCESN6223F2348002:2023-10-09T00:43:50Z,19:05:00,19:16:00,StopPoint:OCETGV INOUI-87763029,1,,0,0,
OCESN6223F2348002:2023-10-09T00:43:50Z,19:59:00,20:03:00,StopPoint:OCETGV INOUI-87775007,2,,0,0,
OCESN6223F2348002:2023-10-09T00:43:50Z,20:29:00,20:29:00,StopPoint:OCETGV INOUI-87773002,3,,1,0,
OCESN6223F2604179:2023-10-12T00:48:35Z,16:56:00,16:56:00,StopPoint:OCETGV INOUI-87686006,0,,0,1,
OCESN6223F2604179:2023-10-12T00:48:35Z,19:05:00,19:16:00,StopPoint:OCETGV INOUI-87763029,1,,0,0,
OCESN6223F2604179:2023-10-12T00:48:35Z,19:59:00,20:03:00,StopPoint:OCETGV INOUI-87775007,2,,0,0,
OCESN6223F2604179:2023-10-12T00:48:35Z,20:29:00,20:29:00,StopPoint:OCETGV INOUI-87773002,3,,1,0,
OCESN6223F2619533:2023-10-09T00:43:50Z,16:56:00,16:56:00,StopPoint:OCETGV INOUI-87686006,0,,0,1,
OCESN6223F2619533:2023-10-09T00:43:50Z,19:03:00,19:14:00,StopPoint:OCETGV INOUI-87763029,1,,0,0,
OCESN6223F2619533:2023-10-09T00:43:50Z,19:59:00,20:03:00,StopPoint:OCETGV INOUI-87775007,2,,0,0,
OCESN6223F2619533:2023-10-09T00:43:50Z,20:29:00,20:29:00,StopPoint:OCETGV INOUI-87773002,3,,1,0,
OCESN6223F2660335:2023-10-09T00:43:50Z,16:56:00,16:56:00,StopPoint:OCETGV INOUI-87686006,0,,0,1,
OCESN6223F2660335:2023-10-09T00:43:50Z,19:03:00,19:14:00,StopPoint:OCETGV INOUI-87763029,1,,0,0,
OCESN6223F2660335:2023-10-09T00:43:50Z,19:59:00,20:03:00,StopPoint:OCETGV INOUI-87775007,2,,0,0,
OCESN6223F2660335:2023-10-09T00:43:50Z,20:29:00,20:29:00,StopPoint:OCETGV INOUI-87773002,3,,1,0,
OCESN6223F2695469:2023-10-12T00:48:35Z,16:56:00,16:56:00,StopPoint:OCETGV INOUI-87686006,0,,0,1,
OCESN6223F2695469:2023-10-12T00:48:35Z,19:05:00,19:16:00,StopPoint:OCETGV INOUI-87763029,1,,0,0,
OCESN6223F2695469:2023-10-12T00:48:35Z,19:59:00,20:03:00,StopPoint:OCETGV INOUI-87775007,2,,0,0,
OCESN6223F2695469:2023-10-12T00:48:35Z,20:29:00,20:29:00,StopPoint:OCETGV INOUI-87773002,3,,1,0,
OCESN6223F2695470:2023-10-12T00:48:35Z,16:56:00,16:56:00,StopPoint:OCETGV INOUI-87686006,0,,0,1,
OCESN6223F2695470:2023-10-12T00:48:35Z,19:05:00,19:16:00,StopPoint:OCETGV INOUI-87763029,1,,0,0,
OCESN6223F2695470:2023-10-12T00:48:35Z,19:59:00,20:03:00,StopPoint:OCETGV INOUI-87775007,2,,0,0,
OCESN6223F2695470:2023-10-12T00:48:35Z,20:29:00,20:29:00,StopPoint:OCETGV INOUI-87773002,3,,1,0,
OCESN6225F1929202:2023-10-12T00:48:35Z,17:42:00,17:42:00,StopPoint:OCETGV INOUI-87686006,0,,0,1,
OCESN6225F1929202:2023-10-12T00:48:35Z,19:54:00,19:57:00,StopPoint:OCETGV INOUI-87763029,1,,0,0,
OCESN6225F1929202:2023-10-12T00:48:35Z,20:42:00,20:46:00,StopPoint:OCETGV INOUI-87775007,2,,0,0,
OCESN6225F1929202:2023-10-12T00:48:35Z,21:11:00,21:17:00,StopPoint:OCETGV INOUI-87773002,3,,0,0,
OCESN6225F1929202:2023-10-12T00:48:35Z,21:31:00,21:34:00,StopPoint:OCETGV INOUI-87773200,4,,0,0,
OCESN6225F1929202:2023-10-12T00:48:35Z,21:48:00,21:51:00,StopPoint:OCETGV INOUI-87781278,5,,0,0,
OCESN6225F1929202:2023-10-12T00:48:35Z,22:02:00,22:05:00,StopPoint:OCETGV INOUI-87781005,6,,0,0,
OCESN6225F1929202:2023-10-12T00:48:35Z,22:17:00,22:20:00,StopPoint:OCETGV INOUI-87781104,7,,0,0,
OCESN6225F1929202:2023-10-12T00:48:35Z,22:56:00,22:56:00,StopPoint:OCETGV INOUI-87784009,8,,1,0,
OCESN6225F2206272:2023-10-12T00:48:35Z,17:42:00,17:42:00,StopPoint:OCETGV INOUI-87686006,0,,0,1,
OCESN6225F2206272:2023-10-12T00:48:35Z,19:54:00,19:57:00,StopPoint:OCETGV INOUI-87763029,1,,0,0,
OCESN6225F2206272:2023-10-12T00:48:35Z,20:42:00,20:46:00,StopPoint:OCETGV INOUI-87775007,2,,0,0,
OCESN6225F2206272:2023-10-12T00:48:35Z,21:11:00,21:17:00,StopPoint:OCETGV INOUI-87773002,3,,0,0,
OCESN6225F2206272:2023-10-12T00:48:35Z,21:31:00,21:34:00,StopPoint:OCETGV INOUI-87773200,4,,0,0,
OCESN6225F2206272:2023-10-12T00:48:35Z,21:48:00,21:51:00,StopPoint:OCETGV INOUI-87781278,5,,0,0,
OCESN6225F2206272:2023-10-12T00:48:35Z,22:02:00,22:05:00,StopPoint:OCETGV INOUI-87781005,6,,0,0,
OCESN6225F2206272:2023-10-12T00:48:35Z,22:17:00,22:20:00,StopPoint:OCETGV INOUI-87781104,7,,0,0,
OCESN6225F2206272:2023-10-12T00:48:35Z,22:56:00,22:56:00,StopPoint:OCETGV INOUI-87784009,8,,1,0,
OCESN6225F2206273:2023-10-09T00:43:50Z,17:42:00,17:42:00,StopPoint:OCETGV INOUI-87686006,0,,0,1,
OCESN6225F2206273:2023-10-09T00:43:50Z,19:54:00,19:57:00,StopPoint:OCETGV INOUI-87763029,1,,0,0,
OCESN6225F2206273:2023-10-09T00:43:50Z,20:42:00,20:46:00,StopPoint:OCETGV INOUI-87775007,2,,0,0,
OCESN6225F2206273:2023-10-09T00:43:50Z,21:11:00,21:17:00,StopPoint:OCETGV INOUI-87773002,3,,0,0,
OCESN6225F2206273:2023-10-09T00:43:50Z,21:31:00,21:34:00,StopPoint:OCETGV INOUI-87773200,4,,0,0,
OCESN6225F2206273:2023-10-09T00:43:50Z,21:48:00,21:51:00,StopPoint:OCETGV INOUI-87781278,5,,0,0,
OCESN6225F2206273:2023-10-09T00:43:50Z,22:02:00,22:05:00,StopPoint:OCETGV INOUI-87781005,6,,0,0,
OCESN6225F2206273:2023-10-09T00:43:50Z,22:21:00,22:24:00,StopPoint:OCETGV INOUI-87781104,7,,0,0,
OCESN6225F2206273:2023-10-09T00:43:50Z,22:56:00,22:56:00,StopPoint:OCETGV INOUI-87784009,8,,1,0,
OCESN6225F2239491:2023-10-04T00:41:06Z,17:42:00,17:42:00,StopPoint:OCETGV INOUI-87686006,0,,0,1,
OCESN6225F2239491:2023-10-04T00:41:06Z,19:54:00,19:57:00,StopPoint:OCETGV INOUI-87763029,1,,0,0,
OCESN6225F2239491:2023-10-04T00:41:06Z,20:42:00,20:46:00,StopPoint:OCETGV INOUI-87775007,2,,0,0,
OCESN6225F2239491:2023-10-04T00:41:06Z,21:11:00,21:17:00,StopPoint:OCETGV INOUI-87773002,3,,0,0,
OCESN6225F2239491:2023-10-04T00:41:06Z,21:31:00,21:34:00,StopPoint:OCETGV INOUI-87773200,4,,0,0,
OCESN6225F2239491:2023-10-04T00:41:06Z,21:48:00,21:51:00,StopPoint:OCETGV INOUI-87781278,5,,0,0,
OCESN6225F2239491:2023-10-04T00:41:06Z,22:02:00,22:05:00,StopPoint:OCETGV INOUI-87781005,6,,0,0,
OCESN6225F2239491:2023-10-04T00:41:06Z,22:21:00,22:24:00,StopPoint:OCETGV INOUI-87781104,7,,0,0,
OCESN6225F2239491:2023-10-04T00:41:06Z,22:56:00,22:56:00,StopPoint:OCETGV INOUI-87784009,8,,1,0,
OCESN6225F2352950:2023-08-29T11:49:37Z,17:42:00,17:42:00,StopPoint:OCETGV INOUI-87686006,0,,0,1,
OCESN6225F2352950:2023-08-29T11:49:37Z,19:52:00,19:55:00,StopPoint:OCETGV INOUI-87763029,1,,0,0,
OCESN6225F2352950:2023-08-29T11:49:37Z,20:42:00,20:46:00,StopPoint:OCETGV INOUI-87775007,2,,0,0,
OCESN6225F2352950:2023-08-29T11:49:37Z,21:11:00,21:11:00,StopPoint:OCETGV INOUI-87773002,3,,1,0,
OCESN6225F2370518:2023-08-29T11:49:37Z,17:42:00,17:42:00,StopPoint:OCETGV INOUI-87686006,0,,0,1,
OCESN6225F2370518:2023-08-29T11:49:37Z,19:52:00,19:55:00,StopPoint:OCETGV INOUI-87763029,1,,0,0,
OCESN6225F2370518:2023-08-29T11:49:37Z,20:42:00,20:46:00,StopPoint:OCETGV INOUI-87775007,2,,0,0,
OCESN6225F2370518:2023-08-29T11:49:37Z,21:11:00,21:11:00,StopPoint:OCETGV INOUI-87773002,3,,1,0,
OCESN6225F2370519:2023-08-29T11:49:37Z,17:42:00,17:42:00,StopPoint:OCETGV INOUI-87686006,0,,0,1,
OCESN6225F2370519:2023-08-29T11:49:37Z,19:54:00,19:57:00,StopPoint:OCETGV INOUI-87763029,1,,0,0,
OCESN6225F2370519:2023-08-29T11:49:37Z,20:42:00,20:46:00,StopPoint:OCETGV INOUI-87775007,2,,0,0,
OCESN6225F2370519:2023-08-29T11:49:37Z,21:11:00,21:11:00,StopPoint:OCETGV INOUI-87773002,3,,1,0,
OCESN6225F2395992:2023-08-29T11:49:37Z,17:42:00,17:42:00,StopPoint:OCETGV INOUI-87686006,0,,0,1,
OCESN6225F2395992:2023-08-29T11:49:37Z,19:52:00,19:55:00,StopPoint:OCETGV INOUI-87763029,1,,0,0,
OCESN6225F2395992:2023-08-29T11:49:37Z,20:42:00,20:46:00,StopPoint:OCETGV INOUI-87775007,2,,0,0,
OCESN6225F2395992:2023-08-29T11:49:37Z,21:11:00,21:17:00,StopPoint:OCETGV INOUI-87773002,3,,0,0,
OCESN6225F2395992:2023-08-29T11:49:37Z,21:31:00,21:34:00,StopPoint:OCETGV INOUI-87773200,4,,0,0,
OCESN6225F2395992:2023-08-29T11:49:37Z,21:48:00,21:51:00,StopPoint:OCETGV INOUI-87781278,5,,0,0,
OCESN6225F2395992:2023-08-29T11:49:37Z,22:02:00,22:05:00,StopPoint:OCETGV INOUI-87781005,6,,0,0,
OCESN6225F2395992:2023-08-29T11:49:37Z,22:21:00,22:24:00,StopPoint:OCETGV INOUI-87781104,7,,0,0,
